delivery_id,order_id,expected_date,delivery_date,delivery_status,delay_days
D025508,O030364,2023-06-04,2023-06-05,Delayed,1
D025509,O030365,2023-02-22,2023-02-22,On-Time,0
D025510,O030366,2023-02-14,2023-02-14,On-Time,0
D025511,O030367,2023-10-18,2023-10-18,On-Time,0
D025512,O030368,2023-11-18,2023-11-18,On-Time,0
D025513,O030369,2023-11-23,2023-11-23,On-Time,0
D025514,O030370,2023-05-23,2023-05-23,On-Time,0
D025515,O030372,2023-06-24,2023-06-24,On-Time,0
D025516,O030373,2023-09-07,2023-09-07,On-Time,0
D025517,O030374,2023-01-24,2023-01-24,On-Time,0
D025518,O030375,2023-05-18,2023-05-18,On-Time,0
D025519,O030377,2023-01-26,2023-01-26,On-Time,0
D025520,O030379,2023-02-03,2023-02-03,On-Time,0
D025521,O030381,2023-04-03,2023-04-03,On-Time,0
D025522,O030382,2023-07-25,2023-07-25,On-Time,0
D025523,O030383,2023-01-24,2023-01-24,On-Time,0
D025524,O030384,2023-06-10,2023-06-10,On-Time,0
D025525,O030386,2023-12-07,2023-12-07,On-Time,0
D025526,O030387,2023-10-28,2023-10-28,On-Time,0
D025527,O030388,2023-05-09,2023-05-09,On-Time,0
D025528,O030389,2023-12-03,2023-12-03,On-Time,0
D025529,O030391,2023-11-24,2023-11-24,On-Time,0
D025530,O030392,2023-11-05,2023-11-05,On-Time,0
D025531,O030394,2023-02-18,2023-02-18,On-Time,0
D025532,O030395,2023-04-23,2023-04-23,On-Time,0
D025533,O030396,2023-09-23,2023-09-23,On-Time,0
D025534,O030397,2023-07-12,2023-07-12,On-Time,0
D025535,O030398,2023-11-18,2023-11-18,On-Time,0
D025536,O030399,2023-07-11,2023-07-13,Delayed,2
D025537,O030400,2023-07-06,2023-07-06,On-Time,0
D025538,O030401,2023-01-11,2023-01-11,On-Time,0
D025539,O030402,2023-06-14,2023-06-14,On-Time,0
D025540,O030403,2023-01-12,2023-01-12,On-Time,0
D025541,O030404,2023-03-19,2023-03-19,On-Time,0
D025542,O030405,2023-03-10,2023-03-10,On-Time,0
D025543,O030406,2023-08-30,2023-09-02,Delayed,3
D025544,O030407,2023-10-27,2023-10-27,On-Time,0
D025545,O030408,2023-08-13,2023-08-13,On-Time,0
D025546,O030410,2023-07-04,2023-07-04,On-Time,0
D025547,O030412,2023-12-18,2023-12-22,Delayed,4
D025548,O030413,2023-05-05,2023-05-05,On-Time,0
D025549,O030414,2023-03-08,2023-03-08,On-Time,0
D025550,O030415,2023-05-27,2023-05-27,On-Time,0
D025551,O030416,2023-06-17,2023-06-17,On-Time,0
D025552,O030417,2023-08-24,2023-08-26,Delayed,2
D025553,O030418,2023-06-29,2023-06-29,On-Time,0
D025554,O030420,2023-05-06,2023-05-06,On-Time,0
D025555,O030421,2023-03-19,2023-03-19,On-Time,0
D025556,O030422,2023-05-01,2023-05-01,On-Time,0
D025557,O030423,2023-04-10,2023-04-10,On-Time,0
D025558,O030424,2023-03-21,2023-03-21,On-Time,0
D025559,O030425,2023-12-10,2023-12-10,On-Time,0
D025560,O030426,2023-04-27,2023-04-27,On-Time,0
D025561,O030427,2023-07-30,2023-07-31,Delayed,1
D025562,O030428,2023-08-28,2023-08-28,On-Time,0
D025563,O030429,2023-05-01,2023-05-01,On-Time,0
D025564,O030430,2023-07-14,2023-07-18,Delayed,4
D025565,O030431,2023-05-31,2023-05-31,On-Time,0
D025566,O030432,2023-07-08,2023-07-08,On-Time,0
D025567,O030433,2023-10-20,2023-10-20,On-Time,0
D025568,O030434,2023-09-18,2023-09-21,Delayed,3
D025569,O030435,2023-01-25,2023-01-25,On-Time,0
D025570,O030436,2023-04-09,2023-04-09,On-Time,0
D025571,O030437,2023-05-31,2023-05-31,On-Time,0
D025572,O030438,2023-01-22,2023-01-23,Delayed,1
D025573,O030439,2023-12-29,2023-12-29,On-Time,0
D025574,O030440,2023-04-17,2023-04-17,On-Time,0
D025575,O030441,2023-03-04,2023-03-04,On-Time,0
D025576,O030442,2023-01-25,2023-01-25,On-Time,0
D025577,O030443,2023-12-23,2023-12-23,On-Time,0
D025578,O030444,2023-08-06,2023-08-08,Delayed,2
D025579,O030446,2023-12-06,2023-12-06,On-Time,0
D025580,O030447,2023-11-13,2023-11-13,On-Time,0
D025581,O030448,2023-11-29,2023-11-29,On-Time,0
D025582,O030449,2023-05-02,2023-05-02,On-Time,0
D025583,O030450,2023-06-27,2023-06-27,On-Time,0
D025584,O030451,2023-06-26,2023-06-26,On-Time,0
D025585,O030452,2023-02-14,2023-02-14,On-Time,0
D025586,O030453,2023-09-20,2023-09-20,On-Time,0
D025587,O030454,2023-11-08,2023-11-08,On-Time,0
D025588,O030456,2023-04-26,2023-04-26,On-Time,0
D025589,O030457,2023-01-21,2023-01-21,On-Time,0
D025590,O030460,2023-03-19,2023-03-19,On-Time,0
D025591,O030461,2023-05-07,2023-05-07,On-Time,0
D025592,O030462,2023-03-24,2023-03-24,On-Time,0
D025593,O030463,2024-01-01,2024-01-01,On-Time,0
D025594,O030465,2023-02-22,2023-02-22,On-Time,0
D025595,O030466,2023-07-20,2023-07-20,On-Time,0
D025596,O030467,2023-10-18,2023-10-20,Delayed,2
D025597,O030469,2023-04-06,2023-04-06,On-Time,0
D025598,O030470,2023-04-17,2023-04-17,On-Time,0
D025599,O030471,2023-09-29,2023-09-29,On-Time,0
D025600,O030475,2023-09-06,2023-09-06,On-Time,0
D025601,O030476,2023-04-18,2023-04-18,On-Time,0
D025602,O030477,2023-09-30,2023-09-30,On-Time,0
D025603,O030478,2023-10-16,2023-10-17,Delayed,1
D025604,O030479,2023-01-22,2023-01-22,On-Time,0
D025605,O030480,2023-11-29,2023-11-29,On-Time,0
D025606,O030481,2023-09-10,2023-09-10,On-Time,0
D025607,O030482,2023-10-06,2023-10-06,On-Time,0
D025608,O030483,2023-12-22,2023-12-22,On-Time,0
D025609,O030484,2023-01-22,2023-01-22,On-Time,0
D025610,O030485,2023-02-18,2023-02-18,On-Time,0
D025611,O030486,2023-07-10,2023-07-10,On-Time,0
D025612,O030487,2023-04-28,2023-04-28,On-Time,0
D025613,O030488,2023-12-16,2023-12-20,Delayed,4
D025614,O030490,2023-07-13,2023-07-13,On-Time,0
D025615,O030491,2023-01-25,2023-01-25,On-Time,0
D025616,O030492,2023-10-19,2023-10-20,Delayed,1
D025617,O030493,2023-07-15,2023-07-15,On-Time,0
D025618,O030494,2023-01-20,2023-01-20,On-Time,0
D025619,O030495,2023-04-12,2023-04-12,On-Time,0
D025620,O030496,2023-03-08,2023-03-08,On-Time,0
D025621,O030497,2023-11-03,2023-11-03,On-Time,0
D025622,O030500,2023-07-02,2023-07-06,Delayed,4
D025623,O030501,2023-02-03,2023-02-04,Delayed,1
D025624,O030502,2023-08-04,2023-08-04,On-Time,0
D025625,O030504,2023-11-20,2023-11-20,On-Time,0
D025626,O030505,2023-03-29,2023-03-29,On-Time,0
D025627,O030506,2023-02-12,2023-02-12,On-Time,0
D025628,O030508,2023-10-28,2023-10-29,Delayed,1
D025629,O030509,2023-08-25,2023-08-25,On-Time,0
D025630,O030510,2023-02-07,2023-02-07,On-Time,0
D025631,O030512,2023-08-31,2023-08-31,On-Time,0
D025632,O030513,2023-08-11,2023-08-11,On-Time,0
D025633,O030514,2023-05-09,2023-05-09,On-Time,0
D025634,O030515,2023-09-16,2023-09-16,On-Time,0
D025635,O030516,2023-09-26,2023-09-26,On-Time,0
D025636,O030517,2023-07-04,2023-07-04,On-Time,0
D025637,O030518,2023-06-24,2023-06-24,On-Time,0
D025638,O030519,2023-08-31,2023-08-31,On-Time,0
D025639,O030520,2023-04-22,2023-04-22,On-Time,0
D025640,O030521,2023-02-12,2023-02-12,On-Time,0
D025641,O030522,2023-09-07,2023-09-07,On-Time,0
D025642,O030524,2023-08-24,2023-08-24,On-Time,0
D025643,O030525,2023-07-28,2023-07-28,On-Time,0
D025644,O030526,2023-12-08,2023-12-08,On-Time,0
D025645,O030527,2023-11-11,2023-11-11,On-Time,0
D025646,O030529,2023-06-28,2023-06-30,Delayed,2
D025647,O030530,2023-05-12,2023-05-12,On-Time,0
D025648,O030532,2023-10-24,2023-10-24,On-Time,0
D025649,O030535,2023-06-22,2023-06-22,On-Time,0
D025650,O030536,2023-01-29,2023-01-29,On-Time,0
D025651,O030537,2023-10-11,2023-10-14,Delayed,3
D025652,O030538,2023-12-06,2023-12-06,On-Time,0
D025653,O030539,2023-02-28,2023-03-02,Delayed,2
D025654,O030540,2023-02-23,2023-02-23,On-Time,0
D025655,O030541,2023-06-15,2023-06-15,On-Time,0
D025656,O030542,2023-07-26,2023-07-26,On-Time,0
D025657,O030543,2023-01-03,2023-01-05,Delayed,2
D025658,O030544,2023-12-18,2023-12-19,Delayed,1
D025659,O030545,2023-04-12,2023-04-12,On-Time,0
D025660,O030546,2023-05-20,2023-05-20,On-Time,0
D025661,O030548,2023-09-18,2023-09-18,On-Time,0
D025662,O030549,2023-06-07,2023-06-07,On-Time,0
D025663,O030550,2023-07-14,2023-07-14,On-Time,0
D025664,O030551,2023-02-07,2023-02-07,On-Time,0
D025665,O030552,2023-04-15,2023-04-15,On-Time,0
D025666,O030553,2023-03-15,2023-03-19,Delayed,4
D025667,O030555,2023-01-23,2023-01-23,On-Time,0
D025668,O030557,2023-01-09,2023-01-09,On-Time,0
D025669,O030558,2023-05-27,2023-05-27,On-Time,0
D025670,O030560,2023-08-01,2023-08-01,On-Time,0
D025671,O030561,2023-07-23,2023-07-27,Delayed,4
D025672,O030562,2023-08-16,2023-08-16,On-Time,0
D025673,O030563,2023-05-10,2023-05-10,On-Time,0
D025674,O030564,2023-06-08,2023-06-08,On-Time,0
D025675,O030565,2023-06-27,2023-06-27,On-Time,0
D025676,O030566,2023-12-06,2023-12-06,On-Time,0
D025677,O030567,2023-05-12,2023-05-12,On-Time,0
D025678,O030568,2023-12-05,2023-12-05,On-Time,0
D025679,O030569,2023-07-23,2023-07-23,On-Time,0
D025680,O030570,2023-12-16,2023-12-16,On-Time,0
D025681,O030571,2023-12-18,2023-12-18,On-Time,0
D025682,O030573,2023-07-02,2023-07-02,On-Time,0
D025683,O030574,2023-08-23,2023-08-23,On-Time,0
D025684,O030575,2023-03-17,2023-03-17,On-Time,0
D025685,O030576,2023-04-27,2023-04-27,On-Time,0
D025686,O030577,2023-10-26,2023-10-26,On-Time,0
D025687,O030579,2023-07-08,2023-07-08,On-Time,0
D025688,O030580,2023-02-04,2023-02-04,On-Time,0
D025689,O030581,2023-08-09,2023-08-09,On-Time,0
D025690,O030582,2023-11-03,2023-11-03,On-Time,0
D025691,O030583,2023-05-30,2023-05-30,On-Time,0
D025692,O030584,2023-06-20,2023-06-20,On-Time,0
D025693,O030585,2023-01-15,2023-01-15,On-Time,0
D025694,O030586,2023-06-30,2023-06-30,On-Time,0
D025695,O030587,2023-09-18,2023-09-18,On-Time,0
D025696,O030588,2023-12-02,2023-12-02,On-Time,0
D025697,O030589,2023-06-25,2023-06-25,On-Time,0
D025698,O030590,2023-09-30,2023-09-30,On-Time,0
D025699,O030591,2023-07-19,2023-07-19,On-Time,0
D025700,O030592,2023-05-17,2023-05-17,On-Time,0
D025701,O030593,2023-10-06,2023-10-06,On-Time,0
D025702,O030594,2023-04-27,2023-04-27,On-Time,0
D025703,O030595,2023-10-06,2023-10-06,On-Time,0
D025704,O030596,2023-11-17,2023-11-21,Delayed,4
D025705,O030597,2023-12-02,2023-12-02,On-Time,0
D025706,O030598,2023-09-30,2023-09-30,On-Time,0
D025707,O030600,2023-11-17,2023-11-17,On-Time,0
D025708,O030601,2023-05-18,2023-05-18,On-Time,0
D025709,O030602,2023-02-26,2023-03-01,Delayed,3
D025710,O030603,2023-11-11,2023-11-13,Delayed,2
D025711,O030605,2023-01-17,2023-01-17,On-Time,0
D025712,O030606,2023-08-31,2023-08-31,On-Time,0
D025713,O030607,2023-04-18,2023-04-18,On-Time,0
D025714,O030608,2023-03-20,2023-03-22,Delayed,2
D025715,O030609,2023-04-25,2023-04-25,On-Time,0
D025716,O030610,2023-07-06,2023-07-06,On-Time,0
D025717,O030611,2023-01-12,2023-01-12,On-Time,0
D025718,O030612,2023-03-12,2023-03-12,On-Time,0
D025719,O030613,2023-09-05,2023-09-05,On-Time,0
D025720,O030615,2023-07-13,2023-07-13,On-Time,0
D025721,O030616,2023-11-16,2023-11-16,On-Time,0
D025722,O030617,2023-03-30,2023-04-01,Delayed,2
D025723,O030618,2023-01-30,2023-01-30,On-Time,0
D025724,O030619,2023-10-31,2023-10-31,On-Time,0
D025725,O030621,2023-01-20,2023-01-20,On-Time,0
D025726,O030622,2023-08-29,2023-08-29,On-Time,0
D025727,O030624,2023-03-17,2023-03-19,Delayed,2
D025728,O030625,2023-09-23,2023-09-23,On-Time,0
D025729,O030626,2023-05-10,2023-05-10,On-Time,0
D025730,O030627,2023-11-16,2023-11-16,On-Time,0
D025731,O030628,2023-09-20,2023-09-20,On-Time,0
D025732,O030629,2023-07-09,2023-07-09,On-Time,0
D025733,O030630,2023-06-30,2023-06-30,On-Time,0
D025734,O030631,2023-12-06,2023-12-06,On-Time,0
D025735,O030632,2024-01-01,2024-01-01,On-Time,0
D025736,O030633,2023-09-27,2023-09-29,Delayed,2
D025737,O030634,2023-04-15,2023-04-15,On-Time,0
D025738,O030635,2023-10-24,2023-10-24,On-Time,0
D025739,O030636,2023-01-20,2023-01-20,On-Time,0
D025740,O030637,2023-02-10,2023-02-10,On-Time,0
D025741,O030639,2023-04-11,2023-04-11,On-Time,0
D025742,O030640,2023-10-31,2023-10-31,On-Time,0
D025743,O030641,2023-05-07,2023-05-07,On-Time,0
D025744,O030642,2023-11-22,2023-11-22,On-Time,0
D025745,O030643,2023-04-11,2023-04-11,On-Time,0
D025746,O030644,2023-08-21,2023-08-21,On-Time,0
D025747,O030645,2023-02-25,2023-02-25,On-Time,0
D025748,O030646,2023-07-27,2023-07-27,On-Time,0
D025749,O030647,2023-06-04,2023-06-04,On-Time,0
D025750,O030648,2023-12-20,2023-12-20,On-Time,0
D025751,O030649,2023-05-26,2023-05-26,On-Time,0
D025752,O030650,2023-09-07,2023-09-07,On-Time,0
D025753,O030651,2023-10-12,2023-10-12,On-Time,0
D025754,O030652,2023-04-07,2023-04-07,On-Time,0
D025755,O030653,2023-09-04,2023-09-04,On-Time,0
D025756,O030654,2023-02-26,2023-02-26,On-Time,0
D025757,O030656,2023-05-28,2023-05-28,On-Time,0
D025758,O030657,2023-01-03,2023-01-03,On-Time,0
D025759,O030658,2023-05-07,2023-05-07,On-Time,0
D025760,O030660,2023-12-28,2023-12-28,On-Time,0
D025761,O030661,2023-01-03,2023-01-03,On-Time,0
D025762,O030662,2023-06-10,2023-06-11,Delayed,1
D025763,O030663,2023-04-26,2023-04-26,On-Time,0
D025764,O030665,2023-04-29,2023-04-29,On-Time,0
D025765,O030666,2023-08-26,2023-08-26,On-Time,0
D025766,O030667,2023-03-10,2023-03-10,On-Time,0
D025767,O030668,2023-09-07,2023-09-07,On-Time,0
D025768,O030669,2023-05-23,2023-05-23,On-Time,0
D025769,O030670,2023-07-26,2023-07-26,On-Time,0
D025770,O030671,2023-06-09,2023-06-09,On-Time,0
D025771,O030672,2023-09-24,2023-09-24,On-Time,0
D025772,O030673,2023-06-03,2023-06-03,On-Time,0
D025773,O030675,2023-03-08,2023-03-08,On-Time,0
D025774,O030676,2023-08-05,2023-08-05,On-Time,0
D025775,O030677,2023-08-12,2023-08-12,On-Time,0
D025776,O030678,2023-02-10,2023-02-10,On-Time,0
D025777,O030679,2023-12-27,2023-12-27,On-Time,0
D025778,O030680,2023-02-01,2023-02-01,On-Time,0
D025779,O030681,2023-04-02,2023-04-02,On-Time,0
D025780,O030682,2023-05-01,2023-05-01,On-Time,0
D025781,O030683,2023-05-25,2023-05-25,On-Time,0
D025782,O030684,2023-01-12,2023-01-12,On-Time,0
D025783,O030685,2023-05-08,2023-05-08,On-Time,0
D025784,O030686,2023-05-23,2023-05-23,On-Time,0
D025785,O030687,2023-02-03,2023-02-03,On-Time,0
D025786,O030688,2023-09-09,2023-09-09,On-Time,0
D025787,O030689,2023-04-08,2023-04-11,Delayed,3
D025788,O030690,2023-08-10,2023-08-10,On-Time,0
D025789,O030691,2023-01-26,2023-01-26,On-Time,0
D025790,O030692,2023-09-18,2023-09-18,On-Time,0
D025791,O030693,2023-05-03,2023-05-03,On-Time,0
D025792,O030695,2023-12-28,2023-12-28,On-Time,0
D025793,O030697,2023-07-03,2023-07-06,Delayed,3
D025794,O030698,2023-09-07,2023-09-09,Delayed,2
D025795,O030699,2023-07-15,2023-07-15,On-Time,0
D025796,O030700,2023-02-06,2023-02-06,On-Time,0
D025797,O030701,2023-07-08,2023-07-08,On-Time,0
D025798,O030702,2023-10-31,2023-10-31,On-Time,0
D025799,O030703,2024-01-01,2024-01-01,On-Time,0
D025800,O030706,2023-09-10,2023-09-10,On-Time,0
D025801,O030707,2023-12-14,2023-12-14,On-Time,0
D025802,O030708,2023-01-11,2023-01-11,On-Time,0
D025803,O030709,2023-12-24,2023-12-26,Delayed,2
D025804,O030710,2023-01-07,2023-01-07,On-Time,0
D025805,O030711,2023-05-18,2023-05-18,On-Time,0
D025806,O030712,2023-09-23,2023-09-23,On-Time,0
D025807,O030713,2023-12-19,2023-12-19,On-Time,0
D025808,O030714,2023-11-29,2023-11-29,On-Time,0
D025809,O030715,2023-07-02,2023-07-02,On-Time,0
D025810,O030716,2023-11-17,2023-11-17,On-Time,0
D025811,O030717,2023-04-07,2023-04-10,Delayed,3
D025812,O030718,2023-04-07,2023-04-07,On-Time,0
D025813,O030720,2023-07-31,2023-07-31,On-Time,0
D025814,O030721,2023-06-13,2023-06-13,On-Time,0
D025815,O030722,2023-08-03,2023-08-03,On-Time,0
D025816,O030723,2023-03-04,2023-03-04,On-Time,0
D025817,O030724,2023-08-04,2023-08-04,On-Time,0
D025818,O030725,2023-01-29,2023-01-29,On-Time,0
D025819,O030726,2023-05-01,2023-05-01,On-Time,0
D025820,O030727,2023-05-01,2023-05-01,On-Time,0
D025821,O030729,2023-07-24,2023-07-24,On-Time,0
D025822,O030730,2023-05-11,2023-05-11,On-Time,0
D025823,O030732,2023-04-22,2023-04-22,On-Time,0
D025824,O030733,2023-09-30,2023-09-30,On-Time,0
D025825,O030734,2023-03-02,2023-03-02,On-Time,0
D025826,O030737,2023-10-11,2023-10-11,On-Time,0
D025827,O030738,2023-06-17,2023-06-17,On-Time,0
D025828,O030739,2023-08-30,2023-08-30,On-Time,0
D025829,O030740,2023-03-18,2023-03-21,Delayed,3
D025830,O030741,2023-06-24,2023-06-24,On-Time,0
D025831,O030743,2023-09-09,2023-09-11,Delayed,2
D025832,O030744,2023-01-15,2023-01-16,Delayed,1
D025833,O030745,2023-07-05,2023-07-05,On-Time,0
D025834,O030746,2023-04-11,2023-04-11,On-Time,0
D025835,O030747,2023-06-21,2023-06-21,On-Time,0
D025836,O030748,2023-10-04,2023-10-04,On-Time,0
D025837,O030750,2023-10-06,2023-10-06,On-Time,0
D025838,O030751,2023-03-03,2023-03-03,On-Time,0
D025839,O030752,2023-02-25,2023-02-25,On-Time,0
D025840,O030753,2023-11-29,2023-11-29,On-Time,0
D025841,O030754,2023-03-06,2023-03-07,Delayed,1
D025842,O030755,2023-11-09,2023-11-09,On-Time,0
D025843,O030756,2023-07-18,2023-07-18,On-Time,0
D025844,O030757,2023-12-28,2023-12-30,Delayed,2
D025845,O030758,2023-05-29,2023-05-29,On-Time,0
D025846,O030759,2023-12-10,2023-12-10,On-Time,0
D025847,O030760,2023-08-21,2023-08-21,On-Time,0
D025848,O030761,2023-07-25,2023-07-25,On-Time,0
D025849,O030763,2023-08-04,2023-08-04,On-Time,0
D025850,O030764,2023-09-10,2023-09-11,Delayed,1
D025851,O030765,2023-04-09,2023-04-09,On-Time,0
D025852,O030766,2023-08-30,2023-08-30,On-Time,0
D025853,O030767,2023-03-08,2023-03-08,On-Time,0
D025854,O030768,2023-12-27,2023-12-27,On-Time,0
D025855,O030769,2023-08-05,2023-08-05,On-Time,0
D025856,O030770,2023-06-24,2023-06-24,On-Time,0
D025857,O030771,2023-04-07,2023-04-07,On-Time,0
D025858,O030772,2023-02-16,2023-02-16,On-Time,0
D025859,O030773,2023-04-15,2023-04-15,On-Time,0
D025860,O030774,2023-01-10,2023-01-10,On-Time,0
D025861,O030775,2023-09-01,2023-09-01,On-Time,0
D025862,O030776,2023-02-15,2023-02-15,On-Time,0
D025863,O030777,2023-11-02,2023-11-02,On-Time,0
D025864,O030781,2023-04-20,2023-04-20,On-Time,0
D025865,O030783,2023-07-15,2023-07-15,On-Time,0
D025866,O030784,2023-10-28,2023-10-30,Delayed,2
D025867,O030785,2023-05-06,2023-05-06,On-Time,0
D025868,O030786,2023-12-30,2023-12-30,On-Time,0
D025869,O030787,2023-11-10,2023-11-10,On-Time,0
D025870,O030788,2023-04-18,2023-04-18,On-Time,0
D025871,O030789,2023-09-02,2023-09-02,On-Time,0
D025872,O030791,2023-08-30,2023-08-30,On-Time,0
D025873,O030792,2023-02-13,2023-02-13,On-Time,0
D025874,O030793,2023-03-25,2023-03-25,On-Time,0
D025875,O030795,2023-07-11,2023-07-11,On-Time,0
D025876,O030796,2023-05-23,2023-05-26,Delayed,3
D025877,O030797,2023-05-30,2023-05-30,On-Time,0
D025878,O030798,2023-04-28,2023-05-01,Delayed,3
D025879,O030799,2023-03-07,2023-03-07,On-Time,0
D025880,O030801,2023-04-01,2023-04-01,On-Time,0
D025881,O030802,2023-01-23,2023-01-23,On-Time,0
D025882,O030803,2023-10-02,2023-10-02,On-Time,0
D025883,O030805,2023-10-11,2023-10-14,Delayed,3
D025884,O030807,2023-06-17,2023-06-18,Delayed,1
D025885,O030808,2023-02-18,2023-02-18,On-Time,0
D025886,O030809,2023-03-17,2023-03-17,On-Time,0
D025887,O030810,2023-03-01,2023-03-01,On-Time,0
D025888,O030811,2023-03-22,2023-03-22,On-Time,0
D025889,O030812,2023-12-07,2023-12-08,Delayed,1
D025890,O030813,2023-04-21,2023-04-21,On-Time,0
D025891,O030814,2023-10-05,2023-10-05,On-Time,0
D025892,O030815,2023-06-22,2023-06-22,On-Time,0
D025893,O030816,2023-11-17,2023-11-17,On-Time,0
D025894,O030818,2023-10-15,2023-10-15,On-Time,0
D025895,O030819,2023-06-09,2023-06-09,On-Time,0
D025896,O030820,2023-01-30,2023-01-30,On-Time,0
D025897,O030821,2023-06-04,2023-06-06,Delayed,2
D025898,O030822,2023-07-18,2023-07-18,On-Time,0
D025899,O030823,2023-04-06,2023-04-06,On-Time,0
D025900,O030824,2023-02-06,2023-02-06,On-Time,0
D025901,O030825,2023-03-07,2023-03-07,On-Time,0
D025902,O030826,2023-08-17,2023-08-17,On-Time,0
D025903,O030827,2023-08-27,2023-08-27,On-Time,0
D025904,O030828,2023-11-23,2023-11-24,Delayed,1
D025905,O030829,2023-11-20,2023-11-20,On-Time,0
D025906,O030830,2023-12-23,2023-12-23,On-Time,0
D025907,O030831,2023-04-29,2023-04-29,On-Time,0
D025908,O030832,2023-02-15,2023-02-15,On-Time,0
D025909,O030834,2023-12-27,2023-12-27,On-Time,0
D025910,O030835,2023-03-11,2023-03-11,On-Time,0
D025911,O030837,2023-09-24,2023-09-24,On-Time,0
D025912,O030838,2023-03-28,2023-03-28,On-Time,0
D025913,O030839,2023-06-08,2023-06-08,On-Time,0
D025914,O030840,2023-10-22,2023-10-22,On-Time,0
D025915,O030841,2023-07-16,2023-07-16,On-Time,0
D025916,O030842,2023-07-31,2023-07-31,On-Time,0
D025917,O030843,2023-02-25,2023-02-25,On-Time,0
D025918,O030844,2023-11-16,2023-11-16,On-Time,0
D025919,O030845,2023-11-16,2023-11-16,On-Time,0
D025920,O030846,2023-03-11,2023-03-11,On-Time,0
D025921,O030847,2023-12-23,2023-12-23,On-Time,0
D025922,O030848,2023-01-12,2023-01-12,On-Time,0
D025923,O030849,2023-08-25,2023-08-25,On-Time,0
D025924,O030850,2023-07-30,2023-07-30,On-Time,0
D025925,O030851,2023-06-06,2023-06-06,On-Time,0
D025926,O030852,2023-12-02,2023-12-02,On-Time,0
D025927,O030853,2023-07-13,2023-07-13,On-Time,0
D025928,O030854,2023-12-07,2023-12-07,On-Time,0
D025929,O030855,2023-10-17,2023-10-17,On-Time,0
D025930,O030856,2023-03-19,2023-03-19,On-Time,0
D025931,O030857,2023-01-06,2023-01-06,On-Time,0
D025932,O030858,2023-09-13,2023-09-15,Delayed,2
D025933,O030859,2023-07-22,2023-07-22,On-Time,0
D025934,O030860,2023-09-16,2023-09-16,On-Time,0
D025935,O030861,2023-10-07,2023-10-10,Delayed,3
D025936,O030862,2023-06-16,2023-06-16,On-Time,0
D025937,O030863,2023-01-31,2023-01-31,On-Time,0
D025938,O030864,2023-07-11,2023-07-11,On-Time,0
D025939,O030865,2023-10-10,2023-10-14,Delayed,4
D025940,O030866,2023-06-06,2023-06-06,On-Time,0
D025941,O030867,2023-05-14,2023-05-14,On-Time,0
D025942,O030868,2023-12-16,2023-12-16,On-Time,0
D025943,O030869,2023-12-31,2023-12-31,On-Time,0
D025944,O030870,2023-09-29,2023-10-01,Delayed,2
D025945,O030871,2023-02-06,2023-02-08,Delayed,2
D025946,O030872,2023-04-17,2023-04-20,Delayed,3
D025947,O030873,2023-03-03,2023-03-03,On-Time,0
D025948,O030874,2023-01-22,2023-01-22,On-Time,0
D025949,O030875,2023-05-10,2023-05-10,On-Time,0
D025950,O030877,2023-07-19,2023-07-19,On-Time,0
D025951,O030878,2023-05-28,2023-06-01,Delayed,4
D025952,O030879,2023-05-04,2023-05-04,On-Time,0
D025953,O030880,2023-07-03,2023-07-07,Delayed,4
D025954,O030881,2023-10-29,2023-11-01,Delayed,3
D025955,O030883,2023-01-04,2023-01-04,On-Time,0
D025956,O030884,2023-07-16,2023-07-16,On-Time,0
D025957,O030885,2023-10-18,2023-10-18,On-Time,0
D025958,O030886,2023-04-15,2023-04-15,On-Time,0
D025959,O030887,2023-09-21,2023-09-25,Delayed,4
D025960,O030888,2023-09-23,2023-09-23,On-Time,0
D025961,O030889,2023-01-13,2023-01-13,On-Time,0
D025962,O030891,2023-11-26,2023-11-26,On-Time,0
D025963,O030892,2023-10-04,2023-10-04,On-Time,0
D025964,O030893,2023-01-30,2023-01-30,On-Time,0
