order_id,product_id,warehouse_id,quantity,order_date,order_amount,order_status
O029218,P009,W008,2,2023-10-21,120,Delivered
O029220,P013,W006,2,2023-03-31,250,Delivered
O029221,P028,W008,2,2023-02-22,260,Delivered
O029222,P005,W004,1,2023-03-27,35,Delivered
O029223,P026,W001,2,2023-12-27,360,Delivered
O029224,P025,W002,2,2023-05-12,300,Delivered
O029225,P025,W007,1,2023-08-11,150,Delivered
O029226,P013,W009,2,2023-07-16,250,Delivered
O029227,P011,W004,1,2023-08-17,40,Delivered
O029228,P016,W001,2,2023-10-10,358,Delivered
O029229,P013,W001,1,2023-07-28,125,Delivered
O029230,P023,W010,1,2023-10-09,25,Delivered
O029231,P030,W008,2,2023-10-06,440,Delivered
O029232,P018,W010,1,2023-09-09,45,Delivered
O029233,P010,W004,2,2023-04-07,50,Delivered
O029234,P024,W008,1,2023-10-25,180,Delivered
O029235,P021,W005,1,2023-02-27,280,Delivered
O029236,P025,W005,1,2023-06-21,150,Cancelled
O029237,P027,W003,2,2023-12-31,700,Delivered
O029238,P019,W002,2,2023-10-05,398,Delivered
O029239,P024,W003,2,2023-12-04,360,Delivered
O029240,P024,W008,1,2023-04-28,180,Delivered
O029241,P024,W008,1,2023-01-27,180,Delivered
O029242,P007,W008,1,2023-07-24,20,Delivered
O029243,P004,W003,3,2023-07-12,267,Delivered
O029244,P018,W002,2,2023-04-18,90,Delivered
O029245,P006,W010,1,2023-09-01,20,Delivered
O029246,P020,W002,2,2023-09-26,398,Delivered
O029247,P016,W005,2,2023-02-28,358,Delivered
O029248,P028,W010,2,2023-10-01,260,Delivered
O029249,P027,W004,1,2023-10-10,350,Pending
O029250,P012,W004,4,2023-02-22,396,Delivered
O029251,P023,W010,2,2023-10-23,50,Delivered
O029252,P015,W010,3,2023-01-19,897,Delivered
O029253,P020,W005,1,2023-03-29,199,Cancelled
O029254,P004,W006,3,2023-01-27,267,Delivered
O029255,P004,W004,1,2023-08-16,89,Delivered
O029256,P021,W003,1,2023-02-15,280,Delivered
O029257,P026,W001,2,2023-08-25,360,Delivered
O029258,P005,W004,2,2023-04-11,70,Cancelled
O029259,P016,W005,1,2023-09-11,179,Delivered
O029260,P026,W007,1,2023-04-30,180,Delivered
O029261,P026,W002,1,2023-06-12,180,Delivered
O029262,P001,W008,1,2023-01-01,26,Delivered
O029263,P018,W004,2,2023-08-02,90,Delivered
O029264,P021,W008,1,2023-11-14,280,Delivered
O029265,P001,W010,1,2023-03-31,26,Delivered
O029266,P009,W002,2,2023-12-11,120,Delivered
O029267,P007,W008,1,2023-05-26,20,Delivered
O029269,P016,W004,2,2023-09-06,358,Delivered
O029270,P022,W010,1,2023-06-16,320,Delivered
O029271,P014,W004,4,2023-12-11,80,Cancelled
O029272,P001,W007,1,2023-02-12,26,Delivered
O029273,P016,W001,2,2023-06-17,358,Delivered
O029274,P010,W003,1,2023-07-05,25,Delivered
O029275,P021,W006,1,2023-10-05,280,Delivered
O029276,P020,W009,1,2023-07-11,199,Delivered
O029279,P020,W009,1,2023-11-14,199,Delivered
O029280,P009,W001,2,2023-10-12,120,Delivered
O029282,P023,W009,1,2023-07-25,25,Delivered
O029283,P025,W001,1,2023-02-26,150,Cancelled
O029285,P029,W007,2,2023-11-22,178,Delivered
O029286,P006,W002,1,2023-10-21,20,Delivered
O029287,P026,W008,2,2023-11-15,360,Pending
O029288,P008,W001,1,2023-06-29,30,Cancelled
O029290,P013,W002,4,2023-01-18,500,Delivered
O029291,P026,W009,2,2023-07-28,360,Delivered
O029292,P012,W005,3,2023-08-15,297,Delivered
O029293,P026,W010,1,2023-07-07,180,Delivered
O029294,P013,W006,3,2023-08-11,375,Delivered
O029295,P008,W007,1,2023-01-27,30,Delivered
O029296,P007,W006,2,2023-05-10,40,Delivered
O029297,P024,W010,2,2023-07-02,360,Delivered
O029298,P018,W002,1,2023-07-23,45,Delivered
O029299,P013,W002,4,2023-08-25,500,Delivered
O029300,P007,W010,1,2023-08-10,20,Delivered
O029302,P022,W002,2,2023-01-16,640,Delivered
O029303,P007,W010,1,2023-09-11,20,Delivered
O029304,P003,W007,3,2023-11-20,165,Delivered
O029305,P013,W003,3,2023-08-09,375,Delivered
O029306,P028,W005,2,2023-09-27,260,Delivered
O029307,P030,W010,2,2023-11-02,440,Delivered
O029308,P011,W002,3,2023-11-01,120,Delivered
O029309,P020,W007,1,2023-03-12,199,Delivered
O029310,P030,W008,1,2023-05-17,220,Delivered
O029311,P007,W003,2,2023-03-13,40,Delivered
O029312,P003,W002,2,2023-01-13,110,Cancelled
O029313,P017,W007,2,2023-12-31,178,Delivered
O029314,P017,W001,1,2023-08-10,89,Delivered
O029315,P002,W002,3,2023-05-05,135,Delivered
O029316,P014,W003,2,2023-12-24,40,Delivered
O029317,P006,W008,2,2023-08-13,40,Delivered
O029318,P010,W004,1,2023-05-14,25,Delivered
O029320,P030,W010,2,2023-03-23,440,Delivered
O029321,P017,W010,2,2023-06-02,178,Delivered
O029322,P011,W002,4,2023-11-20,160,Delivered
O029324,P027,W002,2,2023-04-28,700,Delivered
O029325,P013,W010,2,2023-06-13,250,Delivered
O029326,P016,W010,1,2023-02-14,179,Delivered
O029327,P024,W009,2,2023-05-09,360,Delivered
O029328,P013,W007,3,2023-06-01,375,Delivered
O029329,P018,W003,2,2023-03-22,90,Delivered
O029331,P022,W009,2,2023-11-01,640,Delivered
O029332,P008,W002,2,2023-08-12,60,Delivered
O029333,P022,W007,1,2023-09-25,320,Delivered
O029334,P001,W002,2,2023-04-03,52,Delivered
O029335,P009,W007,1,2023-10-07,60,Delivered
O029336,P014,W010,1,2023-06-17,20,Delivered
O029338,P023,W003,1,2023-03-22,25,Delivered
O029339,P011,W009,4,2023-03-02,160,Delivered
O029340,P003,W008,4,2023-09-01,220,Delivered
O029341,P014,W009,1,2023-08-12,20,Delivered
O029342,P012,W010,2,2023-12-26,198,Delivered
O029343,P016,W007,1,2023-11-17,179,Delivered
O029344,P007,W006,2,2023-07-23,40,Cancelled
O029345,P013,W010,1,2023-11-10,125,Delivered
O029347,P018,W005,2,2023-01-09,90,Delivered
O029348,P012,W008,2,2023-09-23,198,Delivered
O029349,P015,W007,1,2023-09-28,299,Delivered
O029351,P002,W002,1,2023-12-19,45,Cancelled
O029352,P016,W008,1,2023-01-27,179,Delivered
O029353,P010,W005,1,2023-11-09,25,Delivered
O029354,P017,W003,1,2023-05-05,89,Delivered
O029356,P019,W007,2,2023-07-05,398,Delivered
O029357,P001,W007,2,2023-01-25,52,Delivered
O029358,P030,W010,2,2023-08-27,440,Delivered
O029359,P011,W008,2,2023-05-15,80,Delivered
O029360,P020,W008,1,2023-10-18,199,Delivered
O029361,P023,W006,1,2023-03-28,25,Cancelled
O029362,P006,W004,1,2023-09-01,20,Cancelled
O029363,P018,W009,2,2023-08-24,90,Delivered
O029364,P026,W007,2,2023-10-05,360,Delivered
O029365,P002,W005,2,2023-10-04,90,Delivered
O029366,P017,W004,2,2023-02-18,178,Delivered
O029367,P023,W010,2,2023-01-05,50,Delivered
O029368,P017,W001,1,2023-06-08,89,Delivered
O029369,P024,W004,2,2023-01-08,360,Delivered
O029370,P006,W004,2,2023-10-05,40,Delivered
O029371,P027,W006,2,2023-07-06,700,Delivered
O029372,P026,W006,1,2023-10-15,180,Delivered
O029373,P003,W005,4,2023-05-27,220,Delivered
O029374,P017,W005,1,2023-01-21,89,Cancelled
O029375,P011,W007,4,2023-02-26,160,Delivered
O029376,P016,W002,1,2023-06-29,179,Delivered
O029377,P026,W010,2,2023-01-21,360,Delivered
O029378,P004,W001,2,2023-02-28,178,Delivered
O029379,P014,W008,4,2023-07-30,80,Delivered
O029380,P021,W004,2,2023-08-14,560,Delivered
O029381,P029,W003,1,2023-02-21,89,Delivered
O029382,P024,W002,2,2023-10-13,360,Delivered
O029383,P002,W010,2,2023-08-01,90,Delivered
O029384,P022,W003,1,2023-09-05,320,Delivered
O029385,P001,W002,2,2023-05-20,52,Delivered
O029387,P009,W003,1,2023-06-13,60,Delivered
O029388,P010,W008,2,2023-06-06,50,Delivered
O029389,P003,W008,4,2023-07-22,220,Delivered
O029390,P024,W009,2,2023-10-31,360,Delivered
O029391,P029,W001,1,2023-08-31,89,Pending
O029392,P006,W002,1,2023-02-17,20,Delivered
O029393,P020,W002,2,2023-12-29,398,Delivered
O029394,P024,W004,1,2023-05-30,180,Delivered
O029395,P014,W008,1,2023-06-28,20,Delivered
O029396,P026,W010,1,2023-04-13,180,Delivered
O029397,P001,W001,1,2023-01-20,26,Delivered
O029398,P011,W008,4,2023-03-23,160,Delivered
O029399,P023,W008,1,2023-12-22,25,Delivered
O029400,P015,W009,1,2023-09-05,299,Delivered
O029401,P014,W003,2,2023-06-01,40,Delivered
O029402,P012,W003,4,2023-08-19,396,Delivered
O029403,P028,W002,2,2023-09-21,260,Delivered
O029404,P028,W010,1,2023-08-16,130,Delivered
O029405,P021,W003,1,2023-02-19,280,Cancelled
O029406,P011,W008,3,2023-11-21,120,Delivered
O029407,P011,W004,2,2023-03-23,80,Delivered
O029408,P015,W006,4,2023-03-10,1196,Delivered
O029409,P018,W008,1,2023-12-31,45,Delivered
O029410,P018,W009,1,2023-02-17,45,Delivered
O029411,P004,W006,1,2023-11-21,89,Delivered
O029412,P013,W010,1,2023-01-21,125,Delivered
O029413,P010,W003,1,2023-09-18,25,Delivered
O029414,P028,W003,1,2023-07-29,130,Delivered
O029415,P014,W009,2,2023-07-18,40,Delivered
O029416,P002,W010,3,2023-04-07,135,Cancelled
O029417,P018,W008,1,2023-09-01,45,Delivered
O029418,P008,W005,2,2023-04-22,60,Cancelled
O029419,P028,W010,2,2023-04-05,260,Delivered
O029420,P005,W008,3,2023-07-17,105,Cancelled
O029421,P004,W008,4,2023-04-11,356,Delivered
O029422,P022,W010,2,2023-03-06,640,Delivered
O029423,P028,W007,1,2023-12-07,130,Delivered
O029424,P013,W001,1,2023-02-06,125,Delivered
O029425,P030,W010,2,2023-05-31,440,Delivered
O029426,P017,W002,1,2023-06-02,89,Delivered
O029427,P015,W009,4,2023-05-10,1196,Cancelled
O029428,P003,W001,1,2023-09-18,55,Delivered
O029429,P026,W005,1,2023-10-27,180,Delivered
O029430,P013,W006,4,2023-10-16,500,Delivered
O029431,P028,W001,1,2023-02-06,130,Delivered
O029432,P004,W001,3,2023-01-18,267,Delivered
O029433,P021,W005,1,2023-03-24,280,Delivered
O029434,P003,W003,1,2023-12-29,55,Delivered
O029435,P007,W009,1,2023-09-02,20,Delivered
O029436,P002,W005,3,2023-09-08,135,Delivered
O029437,P004,W007,1,2023-02-08,89,Delivered
O029438,P002,W004,1,2023-11-09,45,Delivered
O029439,P018,W001,2,2023-12-28,90,Delivered
O029440,P019,W005,2,2023-10-28,398,Delivered
O029441,P028,W001,2,2023-03-20,260,Delivered
O029442,P005,W007,4,2023-01-04,140,Delivered
O029443,P019,W009,1,2023-09-05,199,Delivered
O029444,P021,W008,1,2023-07-10,280,Cancelled
O029445,P003,W002,3,2023-04-03,165,Delivered
O029446,P026,W002,2,2023-09-09,360,Delivered
O029447,P001,W005,2,2023-11-20,52,Delivered
O029448,P010,W002,1,2023-10-31,25,Delivered
O029449,P009,W007,1,2023-09-27,60,Delivered
O029450,P012,W001,3,2023-11-10,297,Delivered
O029451,P008,W010,2,2023-09-08,60,Delivered
O029452,P018,W006,2,2023-01-26,90,Delivered
O029453,P014,W004,2,2023-02-08,40,Delivered
O029454,P030,W009,2,2023-11-30,440,Delivered
O029455,P012,W001,2,2023-01-18,198,Delivered
O029456,P019,W006,1,2023-04-12,199,Cancelled
O029457,P015,W004,2,2023-07-25,598,Cancelled
O029458,P027,W008,1,2023-08-02,350,Delivered
O029459,P014,W009,3,2023-12-04,60,Delivered
O029460,P010,W001,1,2023-08-15,25,Delivered
O029461,P010,W006,1,2023-01-15,25,Delivered
O029462,P021,W007,2,2023-06-22,560,Delivered
O029463,P005,W002,4,2023-04-13,140,Delivered
O029464,P019,W008,2,2023-08-01,398,Delivered
O029465,P019,W008,2,2023-12-24,398,Delivered
O029466,P004,W008,3,2023-11-23,267,Delivered
O029467,P024,W009,2,2023-11-23,360,Delivered
O029468,P017,W003,2,2023-08-10,178,Delivered
O029470,P015,W009,3,2023-11-28,897,Delivered
O029471,P013,W006,1,2023-03-17,125,Delivered
O029472,P018,W010,2,2023-02-25,90,Delivered
O029473,P021,W004,2,2023-09-07,560,Delivered
O029475,P009,W010,2,2023-03-25,120,Delivered
O029477,P005,W003,3,2023-09-15,105,Delivered
O029478,P014,W006,2,2023-09-25,40,Delivered
O029479,P015,W004,4,2023-12-23,1196,Delivered
O029480,P014,W002,1,2023-06-07,20,Delivered
O029481,P027,W005,2,2023-11-24,700,Delivered
O029482,P025,W009,2,2023-05-04,300,Delivered
O029483,P003,W009,1,2023-04-17,55,Delivered
O029484,P013,W004,4,2023-12-19,500,Delivered
O029486,P010,W005,2,2023-04-06,50,Delivered
O029487,P012,W009,2,2023-04-22,198,Delivered
O029488,P015,W007,3,2023-03-18,897,Delivered
O029489,P018,W010,1,2023-09-26,45,Cancelled
O029491,P030,W001,1,2023-06-16,220,Delivered
O029492,P019,W006,1,2023-05-30,199,Delivered
O029493,P010,W007,2,2023-03-27,50,Delivered
O029494,P029,W001,2,2023-11-27,178,Delivered
O029495,P009,W003,1,2023-03-31,60,Cancelled
O029496,P016,W009,2,2023-04-09,358,Delivered
O029497,P003,W003,3,2023-11-09,165,Delivered
O029500,P008,W008,1,2023-06-08,30,Delivered
O029501,P013,W010,2,2023-02-08,250,Delivered
O029502,P020,W008,1,2023-09-06,199,Cancelled
O029503,P019,W010,1,2023-06-20,199,Delivered
O029504,P018,W002,1,2023-11-01,45,Delivered
O029505,P002,W001,2,2023-12-07,90,Delivered
O029506,P006,W010,2,2023-12-08,40,Delivered
O029507,P030,W006,2,2023-05-19,440,Delivered
O029508,P016,W008,2,2023-06-11,358,Delivered
O029510,P016,W002,2,2023-06-19,358,Delivered
O029511,P024,W001,2,2023-09-07,360,Delivered
O029512,P028,W003,2,2023-02-17,260,Delivered
O029513,P009,W002,2,2023-04-19,120,Delivered
O029514,P025,W003,1,2023-08-16,150,Delivered
O029515,P005,W002,2,2023-05-23,70,Delivered
O029516,P013,W005,4,2023-11-07,500,Delivered
O029517,P022,W003,2,2023-07-25,640,Delivered
O029518,P020,W001,1,2023-07-11,199,Delivered
O029519,P027,W004,1,2023-11-06,350,Delivered
O029520,P007,W006,1,2023-10-20,20,Delivered
O029521,P008,W004,2,2023-03-27,60,Delivered
O029522,P008,W005,2,2023-06-29,60,Delivered
O029523,P017,W003,2,2023-06-15,178,Delivered
O029524,P027,W005,1,2023-09-22,350,Delivered
O029525,P027,W002,2,2023-12-22,700,Delivered
O029526,P020,W002,2,2023-03-17,398,Delivered
O029527,P006,W009,1,2023-04-05,20,Delivered
O029530,P030,W004,1,2023-04-25,220,Delivered
O029531,P019,W008,2,2023-09-13,398,Delivered
O029532,P018,W003,1,2023-10-05,45,Delivered
O029533,P023,W008,2,2023-09-17,50,Delivered
O029534,P030,W007,2,2023-05-22,440,Delivered
O029535,P007,W003,2,2023-08-03,40,Delivered
O029536,P020,W009,1,2023-01-12,199,Delivered
O029537,P005,W004,1,2023-02-18,35,Delivered
O029538,P021,W008,1,2023-11-26,280,Delivered
O029540,P027,W008,1,2023-10-12,350,Delivered
O029541,P007,W007,1,2023-12-27,20,Delivered
O029542,P018,W008,2,2023-03-31,90,Delivered
O029543,P018,W007,2,2023-12-18,90,Delivered
O029544,P025,W005,2,2023-12-04,300,Cancelled
O029545,P024,W010,1,2023-02-18,180,Delivered
O029546,P018,W002,1,2023-03-12,45,Delivered
O029547,P030,W004,1,2023-05-27,220,Delivered
O029548,P012,W009,2,2023-10-13,198,Delivered
O029549,P030,W007,2,2023-08-10,440,Delivered
O029550,P018,W002,1,2023-01-23,45,Delivered
O029551,P006,W002,1,2023-09-22,20,Delivered
O029552,P030,W009,1,2023-03-28,220,Delivered
O029553,P007,W010,2,2023-11-21,40,Delivered
O029554,P029,W008,2,2023-07-09,178,Cancelled
O029555,P001,W008,3,2023-04-02,78,Delivered
O029556,P026,W003,2,2023-11-03,360,Pending
O029557,P026,W005,1,2023-08-31,180,Pending
O029560,P027,W001,1,2023-02-03,350,Delivered
O029561,P015,W010,2,2023-06-06,598,Delivered
O029562,P028,W001,1,2023-02-02,130,Delivered
O029564,P029,W003,2,2023-05-10,178,Delivered
O029565,P023,W001,2,2023-04-28,50,Delivered
O029566,P006,W002,2,2023-06-17,40,Delivered
O029567,P023,W005,1,2023-03-02,25,Delivered
O029568,P023,W005,2,2023-04-29,50,Delivered
O029570,P024,W002,2,2023-03-27,360,Delivered
O029571,P025,W004,1,2023-04-02,150,Delivered
O029572,P015,W002,2,2023-09-08,598,Delivered
O029573,P002,W003,2,2023-07-27,90,Delivered
O029574,P016,W007,1,2023-03-08,179,Delivered
O029576,P020,W008,1,2023-09-25,199,Delivered
O029578,P015,W010,3,2023-04-25,897,Pending
O029579,P003,W001,2,2023-02-12,110,Delivered
O029580,P011,W007,2,2023-09-29,80,Delivered
O029581,P019,W002,2,2023-11-29,398,Delivered
O029582,P027,W003,1,2023-06-10,350,Delivered
O029583,P025,W008,2,2023-03-16,300,Delivered
O029584,P021,W007,2,2023-12-26,560,Delivered
O029585,P002,W003,1,2023-03-10,45,Delivered
O029586,P018,W009,1,2023-05-21,45,Cancelled
O029587,P024,W009,2,2023-03-21,360,Cancelled
O029589,P027,W004,1,2023-05-15,350,Delivered
O029590,P010,W002,2,2023-04-29,50,Delivered
O029591,P018,W008,2,2023-05-02,90,Delivered
O029592,P007,W008,1,2023-06-05,20,Cancelled
O029593,P007,W001,2,2023-04-13,40,Delivered
O029594,P002,W008,1,2023-01-13,45,Cancelled
O029595,P014,W004,3,2023-05-11,60,Delivered
O029596,P008,W002,1,2023-08-14,30,Pending
O029597,P008,W010,2,2023-06-27,60,Delivered
O029599,P018,W005,2,2023-08-09,90,Delivered
O029600,P007,W007,2,2023-02-23,40,Delivered
O029601,P026,W006,2,2023-01-26,360,Delivered
O029602,P029,W002,2,2023-03-11,178,Delivered
O029603,P016,W001,1,2023-03-17,179,Delivered
O029604,P029,W005,2,2023-01-05,178,Delivered
O029605,P029,W007,1,2023-08-07,89,Delivered
O029606,P018,W003,1,2023-05-01,45,Cancelled
O029607,P016,W006,1,2023-12-14,179,Pending
O029608,P012,W006,3,2023-10-24,297,Delivered
O029609,P005,W003,4,2023-06-11,140,Delivered
O029610,P021,W009,2,2023-08-10,560,Delivered
O029611,P010,W002,1,2023-09-10,25,Delivered
O029612,P030,W002,2,2023-03-30,440,Delivered
O029613,P017,W009,2,2023-11-16,178,Delivered
O029614,P023,W004,2,2023-09-04,50,Delivered
O029615,P019,W001,2,2023-10-21,398,Pending
O029616,P013,W008,3,2023-09-07,375,Delivered
O029617,P016,W002,1,2023-12-31,179,Delivered
O029618,P002,W008,3,2023-11-03,135,Delivered
O029619,P010,W004,1,2023-08-11,25,Delivered
O029620,P021,W010,1,2023-02-14,280,Delivered
O029621,P022,W006,2,2023-02-07,640,Delivered
O029623,P006,W005,2,2023-01-14,40,Delivered
O029624,P002,W009,3,2023-05-10,135,Delivered
O029625,P015,W005,2,2023-08-30,598,Cancelled
O029626,P011,W010,4,2023-03-24,160,Delivered
O029627,P029,W004,2,2023-01-14,178,Delivered
O029628,P015,W006,3,2023-01-25,897,Delivered
O029629,P027,W008,1,2023-12-09,350,Delivered
O029630,P015,W005,1,2023-08-11,299,Cancelled
O029631,P027,W006,1,2023-10-24,350,Delivered
O029632,P021,W001,2,2023-12-11,560,Delivered
O029633,P024,W002,2,2023-07-14,360,Delivered
O029634,P005,W007,1,2023-05-24,35,Cancelled
O029635,P024,W007,1,2023-08-20,180,Delivered
O029636,P002,W007,1,2023-03-01,45,Delivered
O029637,P009,W007,2,2023-07-23,120,Delivered
O029638,P016,W003,2,2023-12-14,358,Delivered
O029639,P005,W003,1,2023-06-28,35,Delivered
O029641,P023,W001,2,2023-01-21,50,Cancelled
O029642,P014,W010,1,2023-08-13,20,Cancelled
O029643,P004,W005,1,2023-02-25,89,Delivered
O029644,P021,W004,2,2023-02-20,560,Cancelled
O029645,P006,W009,1,2023-08-10,20,Pending
O029647,P005,W005,2,2023-07-24,70,Delivered
O029648,P025,W008,1,2023-12-22,150,Delivered
O029649,P028,W009,2,2023-10-20,260,Delivered
O029650,P024,W005,2,2023-10-21,360,Delivered
O029651,P018,W005,2,2023-11-12,90,Delivered
O029652,P029,W001,1,2023-11-12,89,Delivered
O029653,P002,W010,1,2023-06-20,45,Delivered
O029654,P013,W008,1,2023-06-22,125,Delivered
O029656,P026,W005,2,2023-03-04,360,Delivered
O029657,P029,W002,2,2023-12-01,178,Cancelled
O029659,P014,W002,1,2023-08-29,20,Delivered
O029660,P023,W006,1,2023-08-24,25,Delivered
O029661,P026,W007,1,2023-11-11,180,Delivered
O029662,P007,W009,1,2023-03-21,20,Delivered
O029663,P015,W006,3,2023-02-07,897,Delivered
O029664,P014,W002,4,2023-07-08,80,Delivered
O029665,P024,W008,2,2023-07-03,360,Pending
O029666,P026,W003,1,2023-09-15,180,Delivered
O029667,P018,W004,2,2023-03-27,90,Delivered
O029668,P030,W006,1,2023-06-12,220,Delivered
O029669,P028,W009,2,2023-09-24,260,Delivered
O029670,P024,W003,1,2023-03-01,180,Delivered
O029672,P024,W004,1,2023-10-10,180,Delivered
O029673,P019,W001,2,2023-09-25,398,Delivered
O029674,P021,W007,2,2023-11-09,560,Delivered
O029675,P022,W006,1,2023-05-31,320,Delivered
O029676,P028,W010,2,2023-05-07,260,Delivered
O029677,P017,W008,1,2023-08-19,89,Delivered
O029678,P023,W005,1,2023-07-25,25,Delivered
O029679,P008,W008,2,2023-12-12,60,Delivered
O029680,P021,W001,2,2023-07-08,560,Delivered
O029681,P029,W009,1,2023-02-20,89,Pending
O029682,P021,W007,1,2023-03-29,280,Delivered
O029683,P001,W003,4,2023-07-22,104,Delivered
O029684,P004,W002,4,2023-05-31,356,Delivered
O029685,P022,W008,1,2023-06-29,320,Delivered
O029686,P005,W010,4,2023-01-13,140,Delivered
O029687,P016,W004,1,2023-07-16,179,Delivered
O029688,P016,W010,1,2023-08-14,179,Cancelled
O029689,P028,W010,2,2023-10-09,260,Delivered
O029690,P021,W005,2,2023-05-13,560,Delivered
O029691,P020,W003,2,2023-11-30,398,Delivered
O029692,P017,W003,2,2023-06-19,178,Delivered
O029693,P026,W006,2,2023-09-20,360,Delivered
O029694,P011,W006,1,2023-04-08,40,Delivered
O029695,P013,W004,2,2023-04-20,250,Delivered
O029696,P019,W006,2,2023-10-31,398,Delivered
O029698,P009,W004,2,2023-10-26,120,Delivered
O029699,P001,W010,2,2023-02-02,52,Delivered
O029700,P022,W003,1,2023-08-26,320,Cancelled
O029701,P008,W005,1,2023-01-20,30,Delivered
O029702,P006,W003,2,2023-06-21,40,Delivered
O029703,P008,W002,1,2023-01-05,30,Delivered
O029704,P012,W007,2,2023-05-18,198,Delivered
O029705,P001,W010,1,2023-01-22,26,Delivered
O029706,P007,W004,2,2023-05-21,40,Cancelled
O029707,P011,W001,4,2023-10-18,160,Delivered
O029708,P006,W009,2,2023-09-29,40,Delivered
O029710,P030,W004,2,2023-03-09,440,Delivered
O029712,P015,W005,3,2023-02-19,897,Cancelled
O029714,P020,W005,1,2023-06-30,199,Delivered
O029715,P009,W001,1,2023-10-24,60,Delivered
O029716,P001,W003,2,2023-03-24,52,Delivered
O029717,P008,W003,1,2023-10-20,30,Delivered
O029718,P003,W001,2,2023-11-02,110,Delivered
O029719,P024,W005,2,2023-05-29,360,Cancelled
O029720,P022,W003,1,2023-02-28,320,Delivered
O029721,P025,W007,1,2023-05-01,150,Delivered
O029722,P022,W009,2,2023-10-11,640,Delivered
O029724,P024,W001,2,2023-06-08,360,Delivered
O029725,P017,W006,2,2023-06-06,178,Delivered
O029726,P021,W010,1,2023-04-18,280,Delivered
O029727,P022,W008,1,2023-05-10,320,Delivered
O029728,P018,W005,2,2023-07-15,90,Delivered
O029729,P001,W005,1,2023-06-14,26,Delivered
O029730,P008,W004,2,2023-06-18,60,Delivered
O029731,P025,W001,2,2023-01-01,300,Delivered
O029732,P014,W003,2,2023-07-19,40,Delivered
O029734,P030,W004,1,2023-06-29,220,Delivered
O029735,P001,W006,1,2023-09-09,26,Cancelled
O029736,P030,W006,1,2023-10-30,220,Delivered
O029737,P026,W004,2,2023-11-25,360,Delivered
O029738,P020,W010,2,2023-05-15,398,Delivered
